,,Undergraduate Terms Offered - ACCT-ENVR,,,,
,X-Offered AY-Offered in alternating years AN-Offered as needed VAR-Offered varying by year,,,,,
"If there is no specific term listed for a course, contact your advisor or the department offering the course.",,,,,,
AS,COM 260,Fundamentals of Journalism,X,X,X,X
AS,COM 265,Radio Journalism,,,,
,,,,,,
AS,COM 270,Business Communication,X,X,X,X
AS,COM 280,Public Relations,X,X,X,X
AS,COM 281,Advanced Public Relations,X,X,,
AS,COM 282,Public Relations Writing,,,X,
AS,COM 290,Sports and the Mass Media,X,,,
AS,COM 300,On-Line Journalism,,,AY,
AS,COM 305,Sports Journalism,AY,,,
AS,COM 310,Technical Communication,X,X,X,X
AS,COM 311,Dynamics of Interpersonal Com,,AY,AY,
AS,COM 315,Advanced Journalism,,,AY,
AS,COM 316*,Campaigns for Health & Envrmt,,,,
AS,COM 317*,Environmental Communication,,,,
AS,COM 318*,Film/Celeb/Environmental Movt,,,,
AS,COM 320,Science Writing,,,X,
AS,COM 325,Cultural Significance of Fame,,,AY,
AS,COM 330,Professional Presentations,X,X,X,X
AS,COM 335,Electronic Publishing,X,X,,X
AS,COM 340,Desktop Publishing,X,,X,
AS,COM 342,English Worldwide,,X,,
AS,COM 345,Intercultural Communication,,,X,
AS,COM 350,Message Design and Evaluation,,,X,
AS,COM 351,Computer Mediated Comm,,X,,
AS,COM 355,Ethnography of Communication,,X,X,
AS,COM 360,International Communication,X,,,
AS,COM 362,International Negotiations,,X,,
AS,COM 363,Event Planning,X,,,
AS,COM 365,Journalists: Courts & the Law,,AY,,
AS,COM 370,Advanced Business Writing,X,,,X
AS,COM 375,Grant Writing,X,,,X
AS,COM 385,Media Effects,,X,,X
AS,COM 390,Global Journalism,,,AY,
AS,COM 400,Seminar in Communication,X,X,X,X
AS,COM 410,Advanced Technical Writing,,,AY,
AS,COM 420,Technical Editing,,,X,
AS,COM 491,Sr Project Commun I,X,X,X,X
AS,COM 492,Sr Project In Commun II,X,X,X,X
G,CRTV 301,Foundations in Creativity,X,,,
G,CRTV 302,Tools & Techniqs in Creativity,,X,,
G,CRTV 303,Creativity in the Workplace,,X,X,
E,CS 121,Computation Lab I,X,X,,X
E,CS 122,Computation Lab II,,X,X,X
,,,,,,
E,CS 123,Computation Lab III,X,,X,X
E,CS 130,Prog Concepts 3D Animation,X,,,
E,CS 131,Computer Programming A,X,X,X,
E,CS 132,Computer Programming B,,X,X,X
E,CS 133*,Computer Programming C,,,,
E,CS 161,Introduction to Computing,X,X,X,X
E,CS 164,Intro to Computer Science,X,,,
E,CS 171,Computer Programming I,X,X,X,
E,CS 172,Computer Programming II,,X,X,X
E,CS 190,Selected Computer Language,,X,,
E,CS 203*,Programming for Engineers,,,,
E,CS 204,Adv Programming for Engineers,X,X,X,X
E,CS 260,Data Structures,,X,,X
E,CS 265,Adv Programing Techniques,X,,X,
E,CS 270,Math Foundations of Comp Sci,X,,X,
E,CS 280,Special Topics in Comp Sci,AN,AN,AN,AN
E,CS 281,Systems Architecture I,X,,X,
E,CS 282,Systems Architecture II,,X,,X
E,CS 283*,Systems Programming,,,,
E,CS 300,Applied Symbolic Computation,X,,,
E,CS 303,Alg Number Theory & Crypto,,,X,
E,CS 337,Human-Computer Interaction,X,,,
E,CS 338,Graphical User Interfaces,,X,,X
E,CS 345,Computer Game Design & Develop,,X,,X
E,CS 350,Software Design,X,,X,
E,CS 360,Programming Language Concepts,,X,,X
E,CS 361,Concurrent Programming,X,,X,
E,CS 365,System Administration,,,,X
E,CS 370,Operating Systems,,X,,X
E,CS 380,Artificial Intelligence,X,,X,
E,CS 430,Computer Graphics,X,X,X,
E,CS 431,Advanced Rendering Techniques,,,X,
E,CS 432,Interactive Computer Graphics,,X,,
E,CS 435,Computational Photography,,X,,
E,CS 440,Theory of Computation,,,X,
E,CS 441*,Compiler Workshop I,,,,
E,CS 442*,Compiler Workshop II,,,,
E,CS 445,Topics in Computer Gaming,,X,,
E,CS 451,Software Engineering,,X,,X
E,CS 457,Data Structures & Algorithms I,X,,,
E,CS 458,Data Structures&Algorithms II,,X,,
,,,,,,
E,CS 461,Database Systems,,X,,X
E,CS 470*,Operating Systems Workshop,,,,
E,CS 472,Computer Networks,X,,X,
E,CS 475,Computer and Network Security,,X,,
E,CS 476*,High Performance Computing,,,,
E,CS 481,Adv Artificial Intelligence,,X,,
E,CS 485,Special Topics in AI,,,X,X
E,CS 491,Software Eng Workshop I,X,,,
E,CS 492,Software Eng Workshop II,,X,,
E,CS 493,Software Eng Workshop III,,,X,
G,CT 100,Microcomputer Hardware,X,,X,
G,CT 120,Microcomputer Operating System,X,X,,X
G,CT 140,Network Administration I,X,X,X,
G,CT 200,Server I,X,X,X,
G,CT 210,Linux I,X,,,X
G,CT 212,Computer Forensics,X,X,X,
G,CT 213*,Forensic Data Recovery Tech,,,,
G,CT 220,Database I,X,X,,X
G,CT 222,Security and Info Warfare,,X,X,
G,CT 225*,Data Mining Tech for Security,,,,
G,CT 230,Web Development I,X,X,,
G,CT 240,Web Development II,X,X,X,
G,CT 290,Client Side Programming,X,X,X,
G,CT 295,Public Key Infrastructure Tech,X,,,
G,CT 300,Sec Tech Models & Arch I,,X,X,
G,CT 310,Linux II,X,X,,
G,CT 312,Access Cntrl & Intrusion Tech,X,X,X,X
G,CT 315,Security Management Practice,X,X,X,X
G,CT 320,Server II,X,X,X,
G,CT 325,OS Security Architecture I,X,X,X,
G,CT 326,OS Security Architecture II,,,,X
G,CT 330,Network Administration II,,X,X,
G,CT 336,IP Security & VPN Technology,,X,X,
G,CT 340,Operating Sys Arch I,,X,X,X
G,CT 350,Network Administration III,,,X,X
G,CT 355,Wireless Network Security Tech,X,,,
G,CT 360,Operating Sys Arch II,X,X,X,X
G,CT 362,Network Auditing Tools,,X,X,
G,CT 370,OO Systems Analysis,X,X,X,
G,CT 375,Database II,X,X,X,X
G,CT 380,Operating Sys Arch III,X,X,X,X
,,,,,,
G,CT 382,Applied Cryptography,,X,,
G,CT 385,Web Development III,,X,X,
G,CT 388*,Topics Computing Technology I,,,,
G,CT 389*,Topics Computing Technology II,,,,
G,CT 390,Server Side Programming,,X,X,X
G,CT 392*,Web Development IV,,,,
G,CT 393,IT Security Risk Assessment,X,,X,X
G,CT 395,IT Security I,X,X,X,X
G,CT 400,Network Security,X,,X,X
G,CT 402,Network Security II,X,X,,X
G,CT 405,Enterprise Programming,,,X,X
G,CT 407*,Network Security III,,,,
G,CT 410,Linux III,X,X,X,
G,CT 412,IT Security Policies,,,X,X
G,CT 415,Disaster Recovery,X,,X,X
G,CT 420,IT Security II,X,X,X,
G,CT 422,Incident Response Best Prac,X,X,,X
G,CT 425,Database III,,X,X,X
G,CT 427*,E-Commerce & Web Security Tech,,,,
G,CT 430*,Database IV,,,,
G,CT 431,Project Management,,X,X,X
G,CT 432,IT Security Systems Audits,,,X,X
G,CT 435*,Database V,,,,
G,CT 438*,Database VI,,,,
G,CT 472,Sec Defense Countermeasures,,X,X,
G,CT 491,Senior Project I,X,X,X,X
G,CT 496,Senior Project II,X,,X,X
G,CULA 115,Culinary Fundamentals,,X,X,
G,CULA 120,Techniques & Traditions I,,,X,
G,CULA 121,Techniques & Traditions II,X,,,
G,CULA 125,Found of Professional Baking,X,,,
G,CULA 216,A la Carte,,,X,
G,CULA 220,Patisserie I,,,X,
G,CULA 225,Patisserie II,X,,,
G,CULA 226,Patisserie III,,AN,,
G,CULA 235,Prof Dining Rm Mgmt,,,X,
G,CULA 240,Fund of Chinese Cuisine,AN,,,
G,CULA 290,Culinary Arts Practicum I,,,,X
G,CULA 291,Culinary Arts Practicum II,,,,X
G,CULA 300,Fund of Vegetarian Cuisine,,,,X
G,CULA 305,Fund of Italian Cuisine,,,,X
,,,,,,
G,CULA 306,Advanced Italian Cuisine,X,,,
G,CULA 310,Fund of French Cuisine,X,,,
G,CULA 311,Advanced French Cuisine,,AN,,
G,CULA 315,Fund of American Cuisine,,X,,
G,CULA 316,Butchery Lab,X,,,
G,CULA 320,Advanced Culinary Studio,,X,,
G,CULA 325,Garde Manger Lab,,X,,
G,CULA 330,Charcuterie,,X,,
G,CULA 335,Fund of Indian Cuisine,,,,AN
G,CULA 405,Culture and Gastronomy I,X,,,
G,CULA 410,Culture and Gastronomy II,,X,,
G,CULA 412,Food Writing,,,X,
G,CULA 415,Food Styling & Photography,X,,,
G,CULA 420,Senior Design Project,,,X,
G,CULA 425,The Kitchen Garden: Spring,,,X,
G,CULA 426,The Kitchen Garden: Summer,,,,X
G,CULA 427,The Kitchen Garden: Fall,X,,,
G,CUST 380*,Spec Top Customer Oper,,,,
G,CUST 401*,Cust Serv Pract I,,,,
G,CUST 402*,Cust Serv Pract II,,,,
G,CUST 403*,Cust Serv Pract III,,,,
A,DANC 100,Survey of Dance Studies,,,,X
A,DANC 131,Dance Practicum-Performance,X,X,X,X
A,DANC 132,Dance Practicum-Production,X,X,X,
A,DANC 133,Dance Practicum-Choreography,X,X,X,
A,DANC 140,Ballet Technique I,X,X,X,X
A,DANC 141,Ballet Technique II,X,X,X,
A,DANC 150,Modern Dance Technique I,X,X,,
A,DANC 151,Modern Dance Technique II,X,X,X,X
A,DANC 160,Jazz Dance Technique I,X,X,X,X
A,DANC 161,Jazz Dance Technique II,X,,X,
A,DANC 170,Hip-Hop Dance Technique I,X,X,X,
A,DANC 180,Dance Improvisation,X,,,
A,DANC 201,Dance Appreciation,,,X,
A,DANC 210,Introduction to Dance,,,X,
A,DANC 225,Dance Repertory,,,,X
A,DANC 230,Survey of Dance/Movement Thrpy,,X,,
A,DANC 240,Dance Composition I,,X,,
A,DANC 241,Dance Composition II,,,X,
A,DANC 260,Injury Prevention for Dance,,,,X
A,DANC 310,Dance Aesthetics & Criticism,,,,X
,,,,,,
A,DANC 325,Twentieth Century Dance,X,,,
A,DANC 330,Intro to Laban Movement Analys,X,,,
A,DANC 340,Dance Pedagogy,,,X,
A,DANC 355,Rhythmic Study for Dance,,X,,
A,DIGM 100,Digital Design Tools,X,X,X,X
A,DIGM 105,Overview of Digital Media,X,,,
A,DIGM 110,Digital Spatial Visualization,,X,X,X
A,DIGM 141,Computer Graphic Imagery,,,X,X
A,DIGM 211,Computer Animation I,X,,,
A,DIGM 212,Computer Animation II,,X,X,
A,DIGM 215,History of Animation,,X,,
A,DIGM 220,Digital Still Imaging I,X,X,X,
A,DIGM 221,Digital Still Imaging II,,X,X,
A,DIGM 240,Web Authoring I,X,X,,
A,DIGM 241,Vector Authoring I,,X,,X
A,DIGM 242,Vector Authoring II,,,X,
A,DIGM 243,Web Authoring II,,,,X
A,DIGM 250,Professional Practices,,,,X
A,DIGM 252,Multimedia Timeline Design,X,,,
A,DIGM 260,Overview of Computer Gaming,X,,X,
A,DIGM 265,Game Development: Scripting,,,,X
A,DIGM 281*,Interactive TV DVD-ROM,,,,
A,DIGM 302,Art/Techniques Dgtl Compositg,,X,X,
A,DIGM 314,Character Animation I,X,,,
A,DIGM 315,Character Animation II,,X,,
A,DIGM 331,Concept Design,X,,,
A,DIGM 345,Game Development: Foundations,,X,,
A,DIGM 350,Digital Storytelling,X,,X,X
A,DIGM 361,Computer Gaming Workshop I,X,,,
A,DIGM 362,Computer Gaming Workshop II,,X,,
A,DIGM 388,Spatial Data Capture,,,,X
A,DIGM 410,Visual Effects,,X,,
A,DIGM 411,Advanced Animation,X,,,
A,DIGM 445,Adv Hybrid Interactivity,X,,,
A,DIGM 448,Web Development: Workshop I,,,X,
A,DIGM 449,Vector Authoring III,,X,,
A,DIGM 451,Explorations in New Media,X,,X,
,DIGM 475,Seminar:Future Digital Media,,,X,
A,DIGM 482*,Tech Direct for Anim,,,,
A,DIGM 492,Sr Proj I - Dig Media,X,,,
A,DIGM 493,Sr Proj II - Dig Media,,X,X,
,,,,,,
A,DIGM 494,DIGM Sr Proj III,,,X,
A,DSMR 201,Analysis of Product,,,X,
A,DSMR 205,Merchandising Through Tech,X,,,
A,DSMR 210,Presentation Techniques DSMR,X,X,X,X
A,DSMR 211,Computer Dsgn for Dsgn&Mrchnds,X,X,X,X
A,DSMR 230,Textiles for Design & Merch,X,X,X,
A,DSMR 231,Retail Principles,X,X,X,
A,DSMR 232,Retail Merchandise Planning,,X,X,X
A,DSMR 233,Retail Image Analysis,,,,X
A,DSMR 305,Merch Management Tech,,,,X
A,DSMR 309,Color & Trend Forecasting,,,,X
A,DSMR 310,Computer Integ Merch Mgmt,X,X,X,X
A,DSMR 311,Visual Merchandising,X,X,X,X
A,DSMR 312,Visual Merchandising II,,,X,
A,DSMR 313,International Fashion Merch,,,,X
A,DSMR 314,Visual Merchandising III,X,,,
A,DSMR 315,Media Merchandising I,X,,,
A,DSMR 316,Media Merchandising II,,X,,
A,DSMR 317,Media Merchandising III,,X,,
A,DSMR 318,Music Merchandising,X,,,
A,DSMR 320,Merchandising/Design Direction,,,X,
A,DSMR 321,Fashion Show Production I,,X,,
A,DSMR 322,Fashion Show Production II,,,X,
A,DSMR 324,Retail Directions,,,X,
A,DSMR 325,Retail Buying & Assort Strat,,,X,
A,DSMR 326,Fashion Product Promotion,,X,,X
A,DSMR 410,Career Strategies for D & M,X,,,
A,DSMR 411,D & M Portfolio Design,,X,,
A,DSMR 433,Fashion Product Development,X,,X,X
A,DSMR 434,Fashion Product Sourcing,,X,,
A,DSMR 477,Design & Merch Seminar,,X,,X
A,DSMR 496,Senior Prob Desgn & Merch,X,X,,
A,EAM 130,Overview of EAM,X,,,
A,EAM 211,Strategic Management for EAM,,,X,
A,EAM 261,Copyrights and Trademarks,,X,,
A,EAM 270,Audience Development for Arts,,X,,
A,EAM 301,Gallery and Collection Mgmt,,,X,
A,EAM 302,Exhibition Design,,,X,
A,EAM 312,Fund Dvlpmnt & Board Relations,,X,,
A,EAM 321,Box Office & Venue Management,,X,X,
A,EAM 322,Perf Arts Touring & Promotion,,X,,
,,,,,,
A,EAM 350,"Arts, Culture and Society",,,X,
A,EAM 361,Law for EAM Managers,,,X,
A,EAM 365,Media & Entertainment Business,,,X,
A,EAM 391,"Promotion, Press, & Publicity",X,X,,
A,EAM 401,Writing for Arts Managers,X,,,
A,EAM 461,Entertainment Publishing,,X,,
A,EAM 465,Spec Top Enter & Arts Mgmt,X,X,X,
A,EAM 471,Fine Arts Market Development,X,,,
A,EAM 472,Trends in Visual Arts,,X,,
A,EAM 491,EAM Senior Project,X,X,X,
E,ECE 200,Digital Logic Design,X,X,X,X
E,ECE 201,Electric Circuits,X,X,X,X
E,ECE 203,Programming for Engineers,X,X,X,X
E,ECE 211,Electrical Engr Principls,,X,X,
E,ECE 212,Electrical Engr Princ Lab,,X,X,
E,ECE 491,Senior Design Project I,X,,,
E,ECE 492,Senior Design Project II,,X,,
E,ECE 493,Senior Design Project III,,,X,
E,ECEC 301,Adv Programming for Engineers,X,,X,
E,ECEC 302,Digital Systems Projects,X,,X,
E,ECEC 304,Design with Microcontrollers,,X,,X
E,ECEC 352,Secure Comput Sys: Desn Conc,X,,X,
E,ECEC 353,Systems Programming,,X,,X
E,ECEC 355,Computer Architecture,,X,,X
E,ECEC 356,Embedded Systems,,X,,X
E,ECEC 357,Intro to Computer Networks,X,,X,
E,ECEC 411,Computer Hardware,X,,,
E,ECEC 412,Modern Processor Design,X,,,
E,ECEC 413,Intro to Parallel Comp Arch,,X,,
E,ECEC 414,High Performance Computing,,,X,
E,ECEC 421,Intro Operating Sys I,,X,,
E,ECEC 422,Intro Operating Sys II,,,X,
E,ECEC 431,Intro Computer Networks,X,,X,
E,ECEC 432,Internet Arch and Protocols,,X,,
E,ECEC 433,Network Programming,,,X,
E,ECEC 441,Robot/Comp Intf & Cntl I,X,,,
E,ECEC 442,Robot/Comp Intf & Cntl II,,X,,
E,ECEC 443,Robot/Comp Intf & Cntl III,,,X,
E,ECEC 451,Computer Arithmetic,X,,,
E,ECEC 453,Image Processing Architecture,,X,,
E,ECEC 455,Intelligent Sys Architectures,,,X,
,,,,,,
E,ECEC 457,Security in Computing,,X,,
E,ECEC 459,Testing of Hardware,,,X,
E,ECEC 471,Introduction to VLSI Design,X,,,
E,ECEC 472,VLSI Design & Automation,,X,,
E,ECEC 473,Modern VLSI IC Design,,,X,
E,ECEC 497,Research In Computer Engr,X,X,X,X
E,ECEE 302,Electronic Devices,X,,X,
E,ECEE 304,Electromag Fields & Waves,X,,X,
E,ECEE 352,Analog Electronics,,X,,X
E,ECEE 354,Intro Wireless/Optical Elect,,X,,X
E,ECEE 421,Advanced Electronics I,X,,,
E,ECEE 422,Advanced Electronic Circuits I,,X,,
E,ECEE 423,Adv Electronic Circts II,,,X,
E,ECEE 434,Digital Electronics,,,X,
E,ECEE 441,Lightwave Engineering I,X,,,
E,ECEE 442,Lightwave Engineering II,,X,,
E,ECEE 443,Lightwave Engineering III,,,X,
E,ECEE 451,Electroacoustics,X,,,
E,ECEE 471,RF Components and Techniques,X,,,
E,ECEE 472,RF Electronics,,X,,
E,ECEE 473,Antennas and Radiating Systms,,,X,
E,ECEE 497,Research in Electrophysics,X,X,X,X
E,ECEL 301,ECE Laboratory I,X,,X,X
E,ECEL 302,ECE Laboratory II,X,X,,X
E,ECEL 303,ECE Laboratory III,X,X,X,
E,ECEL 304,ECE Laboratory IV,,X,X,X
E,ECEP 352,Elec Motor Control Principles,,X,,X
E,ECEP 354,Energy Management Principles,X,,X,
E,ECEP 411,Power Systems I,X,,,
E,ECEP 412,Power Systems II,,X,,
E,ECEP 413,Power Systems III,,,X,
E,ECEP 421,Model Analy Elec Pwr Dist Sys,X,,,
E,ECEP 422,Pwr Distr Automation & Control,,X,,
E,ECEP 423,Service/Pwr Quality Distr Sys,,,X,
E,ECEP 431,Adv Electromag Energy Conv I,X,,,
E,ECEP 432,Adv Electromag Energy Conv II,,X,,
E,ECEP 441,Protective Relaying,X,,,
E,ECEP 451,Pwr Electronic Converter Fund,X,,,
E,ECEP 452,Exp Study Pwr Elect Converters,,X,,
E,ECEP 453,Appl of Power Elect Converters,,,X,
E,ECEP 461,High Voltage Laboratory,X,,,
,,,,,,
E,ECEP 471,Power Seminar I,X,,,
E,ECEP 472,Power Seminar II,,X,,
E,ECEP 473,Power Seminar III,,,X,
E,ECEP 497,Research in Power Systems,X,X,X,X
E,ECES 302,Transform Methods & Filtering,X,X,X,X
E,ECES 304,Dynamic Systems and Stability,,X,,X
E,ECES 306,Intro Modulation & Coding,X,,X,
E,ECES 352,Intro Digital Signal Process,,X,,X
E,ECES 354,"Wireless, Mob & Cellular Comm",,X,,X
E,ECES 356,Theory of Control,X,,X,
E,ECES 358,Computer Control Systems,,X,,X
E,ECES 421,Communications I,X,,,
E,ECES 422,Communications II,,X,,
E,ECES 423,Communications III,,,X,
E,ECES 434,Deterministic Signal Processg,X,,,
E,ECES 435,Statistical Signal Processing,,X,,
E,ECES 436,Speech and Image Sig Interpret,,,X,
E,ECES 444,Systems and Control I,X,,,
E,ECES 445,Systems and Control II,,X,,
E,ECES 446,Systems and Control III,,,X,
E,ECES 497,Research In Systems Engr,X,X,X,X
B,ECON 201,Principles of Microeconomics,X,X,X,X
B,ECON 202,Principles of Macroeconomics,X,X,X,X
B,ECON 240,Econ of Health Care Systems,X,X,,
B,ECON 250,Game Theory and Applications,,X,,
B,ECON 301,Microeconomics,X,X,X,
B,ECON 321,Macroeconomics,X,X,X,
B,ECON 322,Economics Seminar,X,X,X,
B,ECON 326,Economic Ideas,,,X,
B,ECON 330,Managerial Economics,,,X,
B,ECON 334,Public Finance,,,X,
B,ECON 336*,Labor Economics,,,,
B,ECON 338,Industrial Organization,,X,,
B,ECON 342,Economic Development,,X,,
B,ECON 350,Applied Econometrics,X,X,,
B,ECON 351,Resrc/Environmtl Econ,X,X,,X
T,EDGE 210,Geography Education,,,X,
T,EDGE 211,Geography Educ: Teacher Lab,,,X,
T,EDUC 101,Found in Educ I,X,,,
T,EDUC 102,Found in Educ II,,X,,
T,EDUC 105,Freshman Pedagogy Seminar,X,X,X,
,,,,,,
T,EDUC 112,Integrative Instr: Wld Geog,,X,,
T,EDUC 114,Science Teaching Methods,,X,,
T,EDUC 115*,Rsng about Nbrs/Qty,,,,
T,EDUC 120,Child Development I,X,,,
T,EDUC 121,Child Development II,X,,,
T,EDUC 123*,Adolescent Development,,,,
T,EDUC 142,Special Education Foundations,,X,,
T,EDUC 205,Sophomore Pedagogy Seminar,X,,,
T,EDUC 210,Early Language Development,,X,,
T,EDUC 216,Diversity and Today's Teacher,X,X,X,
T,EDUC 217,Math Methods: E C,X,,,
T,EDUC 218,Math: Methods & Content,X,,,
T,EDUC 223*,Tchg the M. Schl Chld,,,,
T,EDUC 236,Early Literacy I,X,,,
T,EDUC 240*,Prop Rsng in Mdl Schl,,,,
T,EDUC 244,Inclus Prac for Excep Students,X,,,
T,EDUC 246,Literacy & Content Skill Devel,,X,X,
T,EDUC 256*,Teaching Writing Grades 4-8,,,,
T,EDUC 257*,C. Area Rdg 4-8,,,,
T,EDUC 265,Instr. ELLs,X,,,
T,EDUC 284*,Tchng Life Sci in MS,,,,
T,EDUC 285*,Tching Phys Sci in M. Schls,,,,
T,EDUC 286*,Tchg E & S Science MS,,,,
T,EDUC 292*,Sci Mthds for M Schl,,,,
T,EDUC 301*,Intro Person Sys Instr,,,,
T,EDUC 302*,Adv Sem In Person Sys Ins,,,,
T,EDUC 305,Junior Pedagogy Seminar,X,,,
T,EDUC 306,Assessment of Young Children I,X,,,
T,EDUC 307,Assessment II,,X,,
T,EDUC 310,Computer Appl In Teaching,X,,,
T,EDUC 319,Teaching Secondary Mathematics,X,,,
T,EDUC 320,Prof Studies Instruction,,X,,
T,EDUC 321,Non-Field Prof Study in Instr,,X,,
T,EDUC 322,Evaluation of Instruction,X,,,
T,EDUC 323*,Diagnostic Teaching,,,,
T,EDUC 324,Current Rsrch Curric & Instruc,X,,,
T,EDUC 325,Multimedia Instruc Desgn,X,,X,
T,EDUC 326,Language Arts Processes,X,,,
T,EDUC 327*,Learning Disabilities,,,,
T,EDUC 328*,Language Arts Processes 4-8,,,,
T,EDUC 335,Engaging the Learner,X,,,
,,,,,,
T,EDUC 336,Early Literacy II,,X,,
T,EDUC 337*,Learning Disabilities II,,,,
T,EDUC 338,Expressive Arts for PK-4,X,,,
T,EDUC 347,Special Education Processes,,X,,
T,EDUC 348,Emotional & Behavioral Support,,X,,
T,EDUC 349,High Incident Disabilities,,X,,
T,EDUC 350,Low Incident Disabilities,,X,,
T,EDUC 351,Pervasive Develop Disorders,,X,,
T,EDUC 352,Int Tech for Learn & Achv,,X,,
T,EDUC 353,Spec Ed: Methods & Practices,X,,,
T,EDUC 355,S. Studies Methods,,X,,
T,EDUC 356*,Secondary Social Stud Methods,,,,
T,EDUC 405,Senior Pedagogy Seminar,X,X,,
T,EDUC 410,Student Teaching,X,X,,
T,EDUC 411,Family & Community,X,,,
T,EDUC 412,Student Teaching,,X,,
T,EDUC 414,Spec Ed: Field Placement Sem,,X,,
T,EDUC 416*,Intro Mth Mthds (4-8),,,,
T,EDUC 417*,Adv. Math Tchg Mthds,,,,
T,EDUC 428,Cult and Hist Sig of Math,,X,,
T,EDUC 432*,Algebraic Reasoning,,,,
T,EDUC 433*,Functions MS,,,,
G,EET 102*,Intro to Applied Engr Tech,,,,
G,EET 201,Circuit Analysis I,,X,,
G,EET 202,Circuit Analysis II,X,,,
G,EET 203,Non-Destructive Eval Materials,,X,,
G,EET 204,Intro to Nanotechnology,,X,,
G,EET 205,Digital Electronics with Lab,X,,,
G,EET 206,Analog Electronics I,,X,,
G,EET 307*,Basic Power Systems I,,,,
G,EET 311,Modeling of Engr Systems,X,,,
G,EET 313,Signals and Systems I,,X,,
G,EET 317,Analog Electronics II,,X,,
G,EET 319,PLC Fundamentals,X,,,
G,EET 322,Electrical Energy Conversion,,X,,
G,EET 323,Electrical Systems Design,X,,,
G,EET 324*,Power Electronics,,,,
G,EET 325,Microprocessors,X,X,,
G,EET 401,Applied Microcontrollers,,X,,
G,EET 402*,Control Engineering,,,,
G,EET 404*,Signals and Systems II,,,,
,,,,,,
G,EET 406*,Communication Systems,,,,
G,EET 407*,Power Systems Fundamentals,,,,
G,EET 409*,Optical System Design,,,,
G,EMER 210,Hazard Mitigation,X,,X,
G,EMER 215,Public Mgt Crisis,X,X,,
G,EMER 220,Emer Inc Risk Mgt,,,X,
G,EMER 225,Inf Disast Recov,,X,X,X
G,EMER 235,Public Information Strategies,,X,,
G,EMER 245,Search and Rescue,X,,,X
G,EMS 101*,Princ of Emergency Care I,,,,
G,EMS 102*,Princ of Emergency Care II,,,,
G,EMS 103*,Physical Examination,,,,
G,EMS 104*,Disease Process I,,,,
G,EMS 105*,Prehospital Issues,,,,
G,EMS 107*,Disease Process II,,,,
G,EMS 110*,EMT Field Practicum,,,,
G,EMS 111*,Introduction to Pharmacology,,,,
G,EMS 112*,Pharmacology I,,,,
G,EMS 114*,EMS Operations,,,,
G,EMS 116*,EKG Interpretation,,,,
G,EMS 120*,Prehospital Techniques,,,,
G,EMS 125*,Field Practicum I,,,,
G,EMS 201*,Clinical Concepts I,,,,
G,EMS 202*,Medical Intervention I,,,,
G,EMS 203*,Clinical Concepts II,,,,
G,EMS 204*,Medical Intervention II,,,,
G,EMS 205*,Instructional Issues,,,,
G,EMS 206*,Clinical Concepts III,,,,
G,EMS 207*,Trauma Interventions,,,,
G,EMS 210*,Management I,,,,
G,EMS 226*,Field Practicum II,,,,
G,EMS 301*,Management II,,,,
G,EMS 302*,Clinical Capstone,,,,
G,EMS 305*,Design of Instruc. Materials,,,,
G,EMS 306*,Concepts of Injury,,,,
G,EMS 307,Critical Incident Stress Mgmt,X,X,,
G,EMS 320*,Accident Investigation,,,,
G,EMS 325*,Industrial Safety,,,,
G,EMS 330*,Special Topics in EMS III,,,,
G,EMS 340*,Haz Mat Response Implement,,,,
G,EMS 345*,Response to Terrorism,,,,
,,,,,,
G,EMS 346*,Intro to EMS & Pub Saf Quality,,,,
G,EMS 360*,"Local, State & Fed Legis",,,,
G,EMS 368*,Practical Safety Services,,,,
G,EMS 372*,Incident Command for EMS,,,,
G,EMS 380*,Adv Physical Examination,,,,
G,EMS 382*,Pharmacology II,,,,
G,EMS 390*,Public Safety Data Mgmt,,,,
G,EMS 401*,Ind Study in EMS/Public Safety,,,,
G,EMS 403*,Instr & Metr for EMS & Pub Saf,,,,
G,EMS 405*,Planning & Fiscal Approaches,,,,
G,EMS 410*,Qual Mgmt & Six Sigma Integ,,,,
G,EMS 425*,Risk Management in Health Care,,,,
G,EMS 430*,Ldshp & Influence in Emer Serv,,,,
G,EMS 435*,Special Topics in EMS IV,,,,
G,EMS 440*,Research,,,,
G,EMS 445,Org Comm Response in Disasters,,,,X
G,EMS 456*,Internship I,,,,
G,EMS 457*,Internship II,,,,
AS,ENGL 101,Expository Writing and Reading,X,X,X,X
AS,ENGL 102,Persuasive Writing and Reading,X,X,X,X
AS,ENGL 103,Analytical Writing and Reading,X,X,X,X
AS,ENGL 105,Honors Freshman English,X,X,X,X
AS,ENGL 200,Classical to Medieval Lit,X,,,X
AS,ENGL 201,Renaissance to Enlightenment,,X,,
AS,ENGL 202,Romanticism to Modernism,X,,,X
AS,ENGL 203,Post-Colonial Lit I,X,,X,
AS,ENGL 204,Post-Colonial Lit II,X,,X,
AS,ENGL 205,American Literature I,X,,,X
AS,ENGL 206,American Literature II,,X,,X
AS,ENGL 207,African American Literature,,,,
AS,ENGL 211,British Literature I,X,,X,
AS,ENGL 212,British Literature II,,X,,X
AS,ENGL 214,Readings in Fiction,X,X,X,X
AS,ENGL 215,Readings in Poetry,,X,,X
AS,ENGL 216,Readings in Drama,VAR,VAR,VAR,X
AS,ENGL 300,Literature & Science,,,,
AS,ENGL 302*,Environmental Literature,,,,
